"","variable","activity","subject","average"
"13874","tGravityAccMag-mean","LAYING",14,-0.905978250196078
"13875","tGravityAccMag-mean","LAYING",15,-0.955340661527778
"13876","tGravityAccMag-mean","LAYING",16,-0.961834634857143
"13877","tGravityAccMag-mean","LAYING",17,-0.953021411126761
"13878","tGravityAccMag-mean","LAYING",18,-0.986456241538462
"13879","tGravityAccMag-mean","LAYING",19,-0.96626080686747
"13880","tGravityAccMag-mean","LAYING",20,-0.960743126176471
"13881","tGravityAccMag-mean","LAYING",21,-0.952596583222222
"13882","tGravityAccMag-mean","LAYING",22,-0.934993799305556
"13883","tGravityAccMag-mean","LAYING",23,-0.962959196805556
"13884","tGravityAccMag-mean","LAYING",24,-0.9718540425
"13885","tGravityAccMag-mean","LAYING",25,-0.56047777609589
"13886","tGravityAccMag-mean","LAYING",26,-0.976785042368421
"13887","tGravityAccMag-mean","LAYING",27,-0.982091652162162
"13888","tGravityAccMag-mean","LAYING",28,-0.95811223025
"13889","tGravityAccMag-mean","LAYING",29,-0.986493196666667
"13890","tGravityAccMag-mean","LAYING",30,-0.969829984285714
"13891","tGravityAccMag-mean","SITTING",1,-0.948536786170213
"13892","tGravityAccMag-mean","SITTING",2,-0.967893623913043
"13893","tGravityAccMag-mean","SITTING",3,-0.895383350192308
"13894","tGravityAccMag-mean","SITTING",4,-0.93569482
"13895","tGravityAccMag-mean","SITTING",5,-0.9379783225
"13896","tGravityAccMag-mean","SITTING",6,-0.949543531272727
"13897","tGravityAccMag-mean","SITTING",7,-0.918432107083333
"13898","tGravityAccMag-mean","SITTING",8,-0.952139704347826
"13899","tGravityAccMag-mean","SITTING",9,-0.8933617176
"13900","tGravityAccMag-mean","SITTING",10,-0.96075719962963
"13901","tGravityAccMag-mean","SITTING",11,-0.961970763773585
"13902","tGravityAccMag-mean","SITTING",12,-0.952176621372549
"13903","tGravityAccMag-mean","SITTING",13,-0.957690563673469
"13904","tGravityAccMag-mean","SITTING",14,-0.944197943703704
"13905","tGravityAccMag-mean","SITTING",15,-0.958669836271186
"13906","tGravityAccMag-mean","SITTING",16,-0.961879680724638
"13907","tGravityAccMag-mean","SITTING",17,-0.97274734640625
"13908","tGravityAccMag-mean","SITTING",18,-0.983674151754386
"13909","tGravityAccMag-mean","SITTING",19,-0.962074065616438
"13910","tGravityAccMag-mean","SITTING",20,-0.952738043030303
"13911","tGravityAccMag-mean","SITTING",21,-0.974734999411765
"13912","tGravityAccMag-mean","SITTING",22,-0.942167353870968
"13913","tGravityAccMag-mean","SITTING",23,-0.944080772941176
"13914","tGravityAccMag-mean","SITTING",24,-0.968979156470588
"13915","tGravityAccMag-mean","SITTING",25,-0.970409337076923
"13916","tGravityAccMag-mean","SITTING",26,-0.953079994102564
"13917","tGravityAccMag-mean","SITTING",27,-0.979481668857143
"13918","tGravityAccMag-mean","SITTING",28,-0.955789708611111
"13919","tGravityAccMag-mean","SITTING",29,-0.978017021833333
"13920","tGravityAccMag-mean","SITTING",30,-0.957487221451613
"13921","tGravityAccMag-mean","STANDING",1,-0.984278207358491
"13922","tGravityAccMag-mean","STANDING",2,-0.965875181296296
"13923","tGravityAccMag-mean","STANDING",3,-0.925430819016393
"13924","tGravityAccMag-mean","STANDING",4,-0.906478051785714
"13925","tGravityAccMag-mean","STANDING",5,-0.906104701071429
"13926","tGravityAccMag-mean","STANDING",6,-0.945022876491228
"13927","tGravityAccMag-mean","STANDING",7,-0.942724659245283
"13928","tGravityAccMag-mean","STANDING",8,-0.953762884074074
"13929","tGravityAccMag-mean","STANDING",9,-0.945167482444444
"13930","tGravityAccMag-mean","STANDING",10,-0.951988907954545
"13931","tGravityAccMag-mean","STANDING",11,-0.984853836595745
"13932","tGravityAccMag-mean","STANDING",12,-0.941459935081967
"13933","tGravityAccMag-mean","STANDING",13,-0.971564243157895
"13934","tGravityAccMag-mean","STANDING",14,-0.943456847333333
"13935","tGravityAccMag-mean","STANDING",15,-0.961207616226415
"13936","tGravityAccMag-mean","STANDING",16,-0.969948825128205
"13937","tGravityAccMag-mean","STANDING",17,-0.977635981410256
"13938","tGravityAccMag-mean","STANDING",18,-0.972607495342466
"13939","tGravityAccMag-mean","STANDING",19,-0.960505683561644
"13940","tGravityAccMag-mean","STANDING",20,-0.92240685739726
"13941","tGravityAccMag-mean","STANDING",21,-0.958774298089888
"13942","tGravityAccMag-mean","STANDING",22,-0.954807661269841
"13943","tGravityAccMag-mean","STANDING",23,-0.957212267058824
"13944","tGravityAccMag-mean","STANDING",24,-0.950061017681159
"13945","tGravityAccMag-mean","STANDING",25,-0.972663592162162
"13946","tGravityAccMag-mean","STANDING",26,-0.968511694324324
"13947","tGravityAccMag-mean","STANDING",27,-0.972753287375
"13948","tGravityAccMag-mean","STANDING",28,-0.92547165164557
"13949","tGravityAccMag-mean","STANDING",29,-0.984745318923077
"13950","tGravityAccMag-mean","STANDING",30,-0.930573574915254
"13951","tGravityAccMag-mean","WALKING",1,-0.136971176556842
"13952","tGravityAccMag-mean","WALKING",2,-0.290407593728814
"13953","tGravityAccMag-mean","WALKING",3,-0.254690333275862
"13954","tGravityAccMag-mean","WALKING",4,-0.312050574166667
"13955","tGravityAccMag-mean","WALKING",5,-0.158338674394643
"13956","tGravityAccMag-mean","WALKING",6,-0.166840713631579
"13957","tGravityAccMag-mean","WALKING",7,-0.0978090439438596
"13958","tGravityAccMag-mean","WALKING",8,0.0516786278104167
"13959","tGravityAccMag-mean","WALKING",9,-0.0980840496143461
"13960","tGravityAccMag-mean","WALKING",10,-0.127400912069811
"13961","tGravityAccMag-mean","WALKING",11,-0.288323472033898
"13962","tGravityAccMag-mean","WALKING",12,-0.102204550448
"13963","tGravityAccMag-mean","WALKING",13,-0.135643867842105
"13964","tGravityAccMag-mean","WALKING",14,-0.144404671779661
"13965","tGravityAccMag-mean","WALKING",15,-0.186514650759259
"13966","tGravityAccMag-mean","WALKING",16,-0.258766694117647
"13967","tGravityAccMag-mean","WALKING",17,-0.151151487704918
"13968","tGravityAccMag-mean","WALKING",18,-0.287908078035714
"13969","tGravityAccMag-mean","WALKING",19,0.0648173438653846
"13970","tGravityAccMag-mean","WALKING",20,0.039402280578902
"13971","tGravityAccMag-mean","WALKING",21,-0.123455661519231
"13972","tGravityAccMag-mean","WALKING",22,0.0722419121669565
"13973","tGravityAccMag-mean","WALKING",23,-0.0988770198220339
"13974","tGravityAccMag-mean","WALKING",24,-0.299983613965517
"13975","tGravityAccMag-mean","WALKING",25,-0.40528943
"13976","tGravityAccMag-mean","WALKING",26,-0.223399171830508
"13977","tGravityAccMag-mean","WALKING",27,-0.238853875263158
"13978","tGravityAccMag-mean","WALKING",28,-0.1806660203
"13979","tGravityAccMag-mean","WALKING",29,-0.0955213393716981
"13980","tGravityAccMag-mean","WALKING",30,-0.195140032969231
"13981","tGravityAccMag-mean","WALKING_DOWNSTAIRS",1,0.0271882914106122
"13982","tGravityAccMag-mean","WALKING_DOWNSTAIRS",2,0.0899511204978723
"13983","tGravityAccMag-mean","WALKING_DOWNSTAIRS",3,-0.0628126118283674
"13984","tGravityAccMag-mean","WALKING_DOWNSTAIRS",4,-0.0491616726733333
"13985","tGravityAccMag-mean","WALKING_DOWNSTAIRS",5,0.211138853638298
"13986","tGravityAccMag-mean","WALKING_DOWNSTAIRS",6,0.333754731458333
"13987","tGravityAccMag-mean","WALKING_DOWNSTAIRS",7,0.0198795285851064
"13988","tGravityAccMag-mean","WALKING_DOWNSTAIRS",8,0.176599311818421
"13989","tGravityAccMag-mean","WALKING_DOWNSTAIRS",9,0.145886357935714
"13990","tGravityAccMag-mean","WALKING_DOWNSTAIRS",10,0.250843769394737
"13991","tGravityAccMag-mean","WALKING_DOWNSTAIRS",11,0.126227657258696
"13992","tGravityAccMag-mean","WALKING_DOWNSTAIRS",12,0.0183139429630435
"13993","tGravityAccMag-mean","WALKING_DOWNSTAIRS",13,-0.0294634299553191
"13994","tGravityAccMag-mean","WALKING_DOWNSTAIRS",14,0.185537706866667
"13995","tGravityAccMag-mean","WALKING_DOWNSTAIRS",15,0.320449387166667
"13996","tGravityAccMag-mean","WALKING_DOWNSTAIRS",16,0.191079793587447
"13997","tGravityAccMag-mean","WALKING_DOWNSTAIRS",17,0.148951103536087
"13998","tGravityAccMag-mean","WALKING_DOWNSTAIRS",18,-0.293531973636364
"13999","tGravityAccMag-mean","WALKING_DOWNSTAIRS",19,0.644604325128205
"14000","tGravityAccMag-mean","WALKING_DOWNSTAIRS",20,0.221851587933333
"14001","tGravityAccMag-mean","WALKING_DOWNSTAIRS",21,0.245771699004444
"14002","tGravityAccMag-mean","WALKING_DOWNSTAIRS",22,0.330999221944444
"14003","tGravityAccMag-mean","WALKING_DOWNSTAIRS",23,0.127211137694444
"14004","tGravityAccMag-mean","WALKING_DOWNSTAIRS",24,-0.0737699163072727
"14005","tGravityAccMag-mean","WALKING_DOWNSTAIRS",25,-0.22010859462069
"14006","tGravityAccMag-mean","WALKING_DOWNSTAIRS",26,0.114379383742
"14007","tGravityAccMag-mean","WALKING_DOWNSTAIRS",27,0.108071382861364
"14008","tGravityAccMag-mean","WALKING_DOWNSTAIRS",28,0.104359216580435
"14009","tGravityAccMag-mean","WALKING_DOWNSTAIRS",29,0.103705165666667
"14010","tGravityAccMag-mean","WALKING_DOWNSTAIRS",30,-0.0373901122469355
"14011","tGravityAccMag-mean","WALKING_UPSTAIRS",1,-0.129927630735849
"14012","tGravityAccMag-mean","WALKING_UPSTAIRS",2,-0.107322679520833
"14013","tGravityAccMag-mean","WALKING_UPSTAIRS",3,-0.184014895
"14014","tGravityAccMag-mean","WALKING_UPSTAIRS",4,-0.153703935357692
"14015","tGravityAccMag-mean","WALKING_UPSTAIRS",5,0.0435562021989362
"14016","tGravityAccMag-mean","WALKING_UPSTAIRS",6,0.0177790974433333
"14017","tGravityAccMag-mean","WALKING_UPSTAIRS",7,-0.198074437978431
"14018","tGravityAccMag-mean","WALKING_UPSTAIRS",8,0.121026629195122
"14019","tGravityAccMag-mean","WALKING_UPSTAIRS",9,-0.260727581428571
"14020","tGravityAccMag-mean","WALKING_UPSTAIRS",10,-0.0266623294757447
"14021","tGravityAccMag-mean","WALKING_UPSTAIRS",11,-0.132594623759259
"14022","tGravityAccMag-mean","WALKING_UPSTAIRS",12,-0.229183927115385
"14023","tGravityAccMag-mean","WALKING_UPSTAIRS",13,-0.10115350174
"14024","tGravityAccMag-mean","WALKING_UPSTAIRS",14,0.140108204051852
"14025","tGravityAccMag-mean","WALKING_UPSTAIRS",15,-0.000971394711666667
"14026","tGravityAccMag-mean","WALKING_UPSTAIRS",16,-0.233990331568627
"14027","tGravityAccMag-mean","WALKING_UPSTAIRS",17,-0.0128062276916667
"14028","tGravityAccMag-mean","WALKING_UPSTAIRS",18,-0.279146312758621
"14029","tGravityAccMag-mean","WALKING_UPSTAIRS",19,0.01738119347275
"14030","tGravityAccMag-mean","WALKING_UPSTAIRS",20,0.00872502461176471
"14031","tGravityAccMag-mean","WALKING_UPSTAIRS",21,-0.0810453188106383
"14032","tGravityAccMag-mean","WALKING_UPSTAIRS",22,0.210282608333333
"14033","tGravityAccMag-mean","WALKING_UPSTAIRS",23,-0.0117536873784314
"14034","tGravityAccMag-mean","WALKING_UPSTAIRS",24,-0.226402822033898
"14035","tGravityAccMag-mean","WALKING_UPSTAIRS",25,-0.305772199076923
"14036","tGravityAccMag-mean","WALKING_UPSTAIRS",26,-0.142874499381818
"14037","tGravityAccMag-mean","WALKING_UPSTAIRS",27,-0.160589355980392
"14038","tGravityAccMag-mean","WALKING_UPSTAIRS",28,-0.186240503960784
"14039","tGravityAccMag-mean","WALKING_UPSTAIRS",29,0.00834360271428571
"14040","tGravityAccMag-mean","WALKING_UPSTAIRS",30,-0.137627857227385
"14041","tGravityAccMag-std","LAYING",1,-0.79514486386
"14042","tGravityAccMag-std","LAYING",2,-0.972873912916667
"14043","tGravityAccMag-std","LAYING",3,-0.964218176451613
"14044","tGravityAccMag-std","LAYING",4,-0.931292216611111
"14045","tGravityAccMag-std","LAYING",5,-0.958612786346154
"14046","tGravityAccMag-std","LAYING",6,-0.897326245964912
"14047","tGravityAccMag-std","LAYING",7,-0.907039513153846
"14048","tGravityAccMag-std","LAYING",8,-0.91325033
"14049","tGravityAccMag-std","LAYING",9,-0.91512680016
"14050","tGravityAccMag-std","LAYING",10,-0.940301654482759
"14051","tGravityAccMag-std","LAYING",11,-0.972891829473684
"14052","tGravityAccMag-std","LAYING",12,-0.936542686833333
"14053","tGravityAccMag-std","LAYING",13,-0.947944746612903
"14054","tGravityAccMag-std","LAYING",14,-0.856593119215686
"14055","tGravityAccMag-std","LAYING",15,-0.943314107916667
"14056","tGravityAccMag-std","LAYING",16,-0.957895927714286
"14057","tGravityAccMag-std","LAYING",17,-0.948257993521127
"14058","tGravityAccMag-std","LAYING",18,-0.986464542615385
"14059","tGravityAccMag-std","LAYING",19,-0.963193489036145
"14060","tGravityAccMag-std","LAYING",20,-0.939489444558824
"14061","tGravityAccMag-std","LAYING",21,-0.942186431444444
"14062","tGravityAccMag-std","LAYING",22,-0.909407761152778
"14063","tGravityAccMag-std","LAYING",23,-0.957871990555555
"14064","tGravityAccMag-std","LAYING",24,-0.969354834166667
"14065","tGravityAccMag-std","LAYING",25,-0.649254767945205
"14066","tGravityAccMag-std","LAYING",26,-0.964355190394737
"14067","tGravityAccMag-std","LAYING",27,-0.978920176216216
"14068","tGravityAccMag-std","LAYING",28,-0.9545740295
"14069","tGravityAccMag-std","LAYING",29,-0.981572147681159
"14070","tGravityAccMag-std","LAYING",30,-0.960167907285714
"14071","tGravityAccMag-std","SITTING",1,-0.927078418723404
"14072","tGravityAccMag-std","SITTING",2,-0.953081444130435
"14073","tGravityAccMag-std","SITTING",3,-0.8703017
"14074","tGravityAccMag-std","SITTING",4,-0.9144078448
"14075","tGravityAccMag-std","SITTING",5,-0.920939027727273
"14076","tGravityAccMag-std","SITTING",6,-0.931572655636364
"14077","tGravityAccMag-std","SITTING",7,-0.881957619770833
"14078","tGravityAccMag-std","SITTING",8,-0.929943615630435
"14079","tGravityAccMag-std","SITTING",9,-0.8637564342
"14080","tGravityAccMag-std","SITTING",10,-0.939669591481481
"14081","tGravityAccMag-std","SITTING",11,-0.944581826415094
"14082","tGravityAccMag-std","SITTING",12,-0.947517100196078
"14083","tGravityAccMag-std","SITTING",13,-0.937935738571429
"14084","tGravityAccMag-std","SITTING",14,-0.92549582962963
"14085","tGravityAccMag-std","SITTING",15,-0.93797790559322
"14086","tGravityAccMag-std","SITTING",16,-0.941051236086957
"14087","tGravityAccMag-std","SITTING",17,-0.96506519109375
"14088","tGravityAccMag-std","SITTING",18,-0.981595285964912
"14089","tGravityAccMag-std","SITTING",19,-0.951755657260274
"14090","tGravityAccMag-std","SITTING",20,-0.937764028181818
"14091","tGravityAccMag-std","SITTING",21,-0.971994251294118
"14092","tGravityAccMag-std","SITTING",22,-0.924336184035484
"14093","tGravityAccMag-std","SITTING",23,-0.924963263235294
"14094","tGravityAccMag-std","SITTING",24,-0.963779683235294
"14095","tGravityAccMag-std","SITTING",25,-0.960003414461538
"14096","tGravityAccMag-std","SITTING",26,-0.933602783410256
"14097","tGravityAccMag-std","SITTING",27,-0.969526674714286
"14098","tGravityAccMag-std","SITTING",28,-0.947782703333333
"14099","tGravityAccMag-std","SITTING",29,-0.9692903165
"14100","tGravityAccMag-std","SITTING",30,-0.942901466612903
"14101","tGravityAccMag-std","STANDING",1,-0.981942928867925
"14102","tGravityAccMag-std","STANDING",2,-0.957874965
"14103","tGravityAccMag-std","STANDING",3,-0.915143303606557
"14104","tGravityAccMag-std","STANDING",4,-0.890976683392857
"14105","tGravityAccMag-std","STANDING",5,-0.87977380125
"14106","tGravityAccMag-std","STANDING",6,-0.939310249649123
"14107","tGravityAccMag-std","STANDING",7,-0.933590156792453
"14108","tGravityAccMag-std","STANDING",8,-0.937187185222222
"14109","tGravityAccMag-std","STANDING",9,-0.936105010444444
"14110","tGravityAccMag-std","STANDING",10,-0.937264537954545
"14111","tGravityAccMag-std","STANDING",11,-0.98030536893617
"14112","tGravityAccMag-std","STANDING",12,-0.935232945245902
"14113","tGravityAccMag-std","STANDING",13,-0.968519673859649
"14114","tGravityAccMag-std","STANDING",14,-0.936735577166667
"14115","tGravityAccMag-std","STANDING",15,-0.948600432641509
"14116","tGravityAccMag-std","STANDING",16,-0.95729449448718
"14117","tGravityAccMag-std","STANDING",17,-0.975377309871795
"14118","tGravityAccMag-std","STANDING",18,-0.972285545479452
"14119","tGravityAccMag-std","STANDING",19,-0.962549342465753
"14120","tGravityAccMag-std","STANDING",20,-0.910672094794521
"14121","tGravityAccMag-std","STANDING",21,-0.956919898202247
"14122","tGravityAccMag-std","STANDING",22,-0.939866315079365
"14123","tGravityAccMag-std","STANDING",23,-0.9516698575
"14124","tGravityAccMag-std","STANDING",24,-0.94790101173913
"14125","tGravityAccMag-std","STANDING",25,-0.968075629324324
"14126","tGravityAccMag-std","STANDING",26,-0.962697299189189
"14127","tGravityAccMag-std","STANDING",27,-0.9663601145
"14128","tGravityAccMag-std","STANDING",28,-0.917658334177215
"14129","tGravityAccMag-std","STANDING",29,-0.981745712923077
"14130","tGravityAccMag-std","STANDING",30,-0.916570441355932
"14131","tGravityAccMag-std","WALKING",1,-0.219688645631579
"14132","tGravityAccMag-std","WALKING",2,-0.422544169322034
"14133","tGravityAccMag-std","WALKING",3,-0.328428936551724
"14134","tGravityAccMag-std","WALKING",4,-0.527679103166667
"14135","tGravityAccMag-std","WALKING",5,-0.377178733392857
"14136","tGravityAccMag-std","WALKING",6,-0.266734167368421
"14137","tGravityAccMag-std","WALKING",7,-0.198554708385965
"14138","tGravityAccMag-std","WALKING",8,-0.1804072826
"14139","tGravityAccMag-std","WALKING",9,-0.37942877
"14140","tGravityAccMag-std","WALKING",10,-0.185602396067925
"14141","tGravityAccMag-std","WALKING",11,-0.487735915084746
"14142","tGravityAccMag-std","WALKING",12,-0.23697286882
"14143","tGravityAccMag-std","WALKING",13,-0.292546377017544
"14144","tGravityAccMag-std","WALKING",14,-0.36380562779661
"14145","tGravityAccMag-std","WALKING",15,-0.323878324074074
"14146","tGravityAccMag-std","WALKING",16,-0.47180926745098
"14147","tGravityAccMag-std","WALKING",17,-0.461837866885246
"14148","tGravityAccMag-std","WALKING",18,-0.460346465357143
"14149","tGravityAccMag-std","WALKING",19,-0.0993927171359615
"14150","tGravityAccMag-std","WALKING",20,-0.156930391921569
"14151","tGravityAccMag-std","WALKING",21,-0.299709752173077
"14152","tGravityAccMag-std","WALKING",22,-0.161591787478261
"14153","tGravityAccMag-std","WALKING",23,-0.209989354570847
"14154","tGravityAccMag-std","WALKING",24,-0.48106401862069
"14155","tGravityAccMag-std","WALKING",25,-0.565601466081081
"14156","tGravityAccMag-std","WALKING",26,-0.421848313898305
"14157","tGravityAccMag-std","WALKING",27,-0.407355787017544
"14158","tGravityAccMag-std","WALKING",28,-0.39269402
"14159","tGravityAccMag-std","WALKING",29,-0.262695063584906
"14160","tGravityAccMag-std","WALKING",30,-0.359873411538462
"14161","tGravityAccMag-std","WALKING_DOWNSTAIRS",1,0.0198843506265306
"14162","tGravityAccMag-std","WALKING_DOWNSTAIRS",2,0.215586334889362
"14163","tGravityAccMag-std","WALKING_DOWNSTAIRS",3,-0.0411340078469388
"14164","tGravityAccMag-std","WALKING_DOWNSTAIRS",4,-0.0819559041111111
"14165","tGravityAccMag-std","WALKING_DOWNSTAIRS",5,0.205422375957447
"14166","tGravityAccMag-std","WALKING_DOWNSTAIRS",6,0.373611914166667
"14167","tGravityAccMag-std","WALKING_DOWNSTAIRS",7,0.214544028088723
"14168","tGravityAccMag-std","WALKING_DOWNSTAIRS",8,0.131337867236842
"14169","tGravityAccMag-std","WALKING_DOWNSTAIRS",9,0.265120131365238
"14170","tGravityAccMag-std","WALKING_DOWNSTAIRS",10,0.156998205421053
"14171","tGravityAccMag-std","WALKING_DOWNSTAIRS",11,0.0507743652521739
"14172","tGravityAccMag-std","WALKING_DOWNSTAIRS",12,0.0972608274652174
"14173","tGravityAccMag-std","WALKING_DOWNSTAIRS",13,-0.0156098198829787
"14174","tGravityAccMag-std","WALKING_DOWNSTAIRS",14,0.428405922622222
"14175","tGravityAccMag-std","WALKING_DOWNSTAIRS",15,0.353204008095238
"14176","tGravityAccMag-std","WALKING_DOWNSTAIRS",16,0.119183740638298
"14177","tGravityAccMag-std","WALKING_DOWNSTAIRS",17,0.0914076757326087
"14178","tGravityAccMag-std","WALKING_DOWNSTAIRS",18,-0.229934247036364
"14179","tGravityAccMag-std","WALKING_DOWNSTAIRS",19,0.413472376589744
"14180","tGravityAccMag-std","WALKING_DOWNSTAIRS",20,0.172636361444444
"14181","tGravityAccMag-std","WALKING_DOWNSTAIRS",21,0.264341903711111
"14182","tGravityAccMag-std","WALKING_DOWNSTAIRS",22,0.133267478527222
"14183","tGravityAccMag-std","WALKING_DOWNSTAIRS",23,0.230363964351852
"14184","tGravityAccMag-std","WALKING_DOWNSTAIRS",24,-0.0224839122854545
"14185","tGravityAccMag-std","WALKING_DOWNSTAIRS",25,-0.259465249913793
"14186","tGravityAccMag-std","WALKING_DOWNSTAIRS",26,0.14700167906
"14187","tGravityAccMag-std","WALKING_DOWNSTAIRS",27,0.121176277863636
"14188","tGravityAccMag-std","WALKING_DOWNSTAIRS",28,0.135465563932609
"14189","tGravityAccMag-std","WALKING_DOWNSTAIRS",29,0.1344811501875
"14190","tGravityAccMag-std","WALKING_DOWNSTAIRS",30,-0.0135771208822581
"14191","tGravityAccMag-std","WALKING_UPSTAIRS",1,-0.324970929245283
"14192","tGravityAccMag-std","WALKING_UPSTAIRS",2,-0.205977045295833
"14193","tGravityAccMag-std","WALKING_UPSTAIRS",3,-0.333597432542373
"14194","tGravityAccMag-std","WALKING_UPSTAIRS",4,-0.212012300480769
"14195","tGravityAccMag-std","WALKING_UPSTAIRS",5,-0.136736383765957
"14196","tGravityAccMag-std","WALKING_UPSTAIRS",6,-0.0791508842176471
"14197","tGravityAccMag-std","WALKING_UPSTAIRS",7,-0.33474460745098
"14198","tGravityAccMag-std","WALKING_UPSTAIRS",8,-0.227200254219512
"14199","tGravityAccMag-std","WALKING_UPSTAIRS",9,-0.400222037142857
"14200","tGravityAccMag-std","WALKING_UPSTAIRS",10,-0.211537480214383
"14201","tGravityAccMag-std","WALKING_UPSTAIRS",11,-0.289592148148148
